,PostalCode,PostalCode Latitude,PostalCode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1114,M5K,43.6471768,-79.38157640000001,Jack Astor's Bar & Grill,43.645315,-79.383837,American Restaurant
1115,M5K,43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
1116,M5K,43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
1117,M5K,43.6471768,-79.38157640000001,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
1118,M5K,43.6471768,-79.38157640000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1119,M5K,43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1120,M5K,43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1121,M5K,43.6471768,-79.38157640000001,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1122,M5K,43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1123,M5K,43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
1124,M5K,43.6471768,-79.38157640000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1125,M5K,43.6471768,-79.38157640000001,Starbucks,43.649328,-79.378339,Coffee Shop
1126,M5K,43.6471768,-79.38157640000001,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
1127,M5K,43.6471768,-79.38157640000001,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
1128,M5K,43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1129,M5K,43.6471768,-79.38157640000001,Spa My Blend by Clarins,43.645359,-79.387128,Spa
1130,M5K,43.6471768,-79.38157640000001,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
1131,M5K,43.6471768,-79.38157640000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1132,M5K,43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
1133,M5K,43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1134,M5K,43.6471768,-79.38157640000001,Drake One Fifty,43.64973478218314,-79.38416200344601,Bar
1135,M5K,43.6471768,-79.38157640000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1136,M5K,43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1137,M5K,43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1138,M5K,43.6471768,-79.38157640000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1139,M5K,43.6471768,-79.38157640000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1140,M5K,43.6471768,-79.38157640000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1141,M5K,43.6471768,-79.38157640000001,Pi Co.,43.648651,-79.385874,Pizza Place
1142,M5K,43.6471768,-79.38157640000001,Union Food Court,43.644596060712175,-79.3811995633232,Food Court
1143,M5K,43.6471768,-79.38157640000001,Hilton Toronto,43.6499459,-79.385479,Hotel
1144,M5K,43.6471768,-79.38157640000001,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
1145,M5K,43.6471768,-79.38157640000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1146,M6K,43.6368472,-79.42819140000002,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
1147,M6K,43.6368472,-79.42819140000002,Starbucks,43.63909,-79.427622,Coffee Shop
1148,M6K,43.6368472,-79.42819140000002,Pharmacy,43.638089904034146,-79.43180974511733,Bar
1149,M6K,43.6368472,-79.42819140000002,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
1150,M6K,43.6368472,-79.42819140000002,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
1151,M6K,43.6368472,-79.42819140000002,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
1152,M6K,43.6368472,-79.42819140000002,Pet Valu,43.63908935811652,-79.42682834187295,Pet Store
1153,M6K,43.6368472,-79.42819140000002,The Abbott,43.637996211047366,-79.43071653853734,Café
1154,M6K,43.6368472,-79.42819140000002,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
1155,M6K,43.6368472,-79.42819140000002,Brodflour,43.637535,-79.422761,Bakery
1156,M6K,43.6368472,-79.42819140000002,Joe Rockhead's Climbing Gym,43.636342324798676,-79.423582112592,Climbing Gym
1157,M6K,43.6368472,-79.42819140000002,Mike's Liberty Grill,43.63750507397488,-79.42464979436862,Breakfast Spot
1158,M6K,43.6368472,-79.42819140000002,Vogue Supper Club,43.63695126198934,-79.42544606558822,Restaurant
1159,M6K,43.6368472,-79.42819140000002,Lamport Stadium,43.638777912508445,-79.42353373474235,Stadium
1160,M6K,43.6368472,-79.42819140000002,The Remix Project,43.63649113953229,-79.42251282693181,Performing Arts Venue
1161,M6K,43.6368472,-79.42819140000002,Quiznos,43.6391543,-79.427213,Sandwich Place
1162,M6K,43.6368472,-79.42819140000002,Loco Burrito,43.63751255946425,-79.4228975016341,Burrito Place
1163,M6K,43.6368472,-79.42819140000002,Uma Cafe,43.63701567204681,-79.42404784920467,Café
1164,M6K,43.6368472,-79.42819140000002,LiV Yoga Studio,43.63756459440972,-79.42474833111085,Yoga Studio
1165,M6K,43.6368472,-79.42819140000002,Queen Supermarket,43.634264921487066,-79.42911195252461,Grocery Store
1166,M6K,43.6368472,-79.42819140000002,Gardiner Expy & Dufferin St,43.6338,-79.42546,Intersection
1167,M6K,43.6368472,-79.42819140000002,Dunn Milk Variety,43.6336672441301,-79.43154947516645,Convenience Store
1168,M1L,43.7111117,-79.2845772,Dairy Queen,43.71037770465013,-79.29070115089417,Fast Food Restaurant
1169,M1L,43.7111117,-79.2845772,Warden Ave & St. Clair Ave E,43.71205669347002,-79.28100496530533,Intersection
1170,M1L,43.7111117,-79.2845772,TTC Bus #68 Warden,43.71177810997778,-79.27971412913774,Bus Line
1171,M1L,43.7111117,-79.2845772,Warden Subway Station,43.71122905571982,-79.27960224480387,Metro Station
1172,M1L,43.7111117,-79.2845772,TTC Bus 102 Markham Road,43.711381420906115,-79.27958752636661,Bus Line
1173,M1L,43.7111117,-79.2845772,Warden Station Bus Loop,43.71124084776515,-79.27957605867647,Bus Station
1174,M1L,43.7111117,-79.2845772,Bakery On The Go,43.711270905205765,-79.27950587661704,Bakery
1175,M1L,43.7111117,-79.2845772,Cafe on the go,43.71115104374148,-79.27946923512921,Bakery
1176,M1L,43.7111117,-79.2845772,Warden Woods Park,43.71052711027375,-79.27896551895955,Park
1177,M1L,43.7111117,-79.2845772,Clairlea Futbol Centre,43.71523429184505,-79.28650639185544,Soccer Field
1178,M2L,43.7574902,-79.37471409999998,Windfields Cafeteria,43.755862,-79.370649,Cafeteria
1179,M3L,43.7390146,-79.5069436,TD Canada Trust,43.740369455302194,-79.51237499713898,Bank
1180,M3L,43.7390146,-79.5069436,Giltspur Park,43.73572426577187,-79.50782060623169,Park
1181,M3L,43.7390146,-79.5069436,Win Farm Supermarket,43.739193173128825,-79.51205313205719,Grocery Store
1182,M3L,43.7390146,-79.5069436,Price Chopper,43.73990841084056,-79.51226143309357,Grocery Store
1183,M3L,43.7390146,-79.5069436,jane sheppard mall,43.740104399774324,-79.51255243633483,Shopping Mall
1184,M3L,43.7390146,-79.5069436,Gecko Hospitality,43.74266963059613,-79.50395822525024,Hotel
1185,M4L,43.6689985,-79.31557159999998,British Style Fish & Chips,43.66872336908457,-79.31713935234417,Fish & Chips Shop
1186,M4L,43.6689985,-79.31557159999998,System Fitness,43.667171452103204,-79.31273345707406,Gym
1187,M4L,43.6689985,-79.31557159999998,Brett's Ice Cream,43.667222,-79.312831,Ice Cream Shop
1188,M4L,43.6689985,-79.31557159999998,The Burger's Priest,43.66661154298639,-79.31553079617778,Burger Joint
1189,M4L,43.6689985,-79.31557159999998,O Sushi,43.66668372330836,-79.3166142781831,Sushi Restaurant
1190,M4L,43.6689985,-79.31557159999998,Woodbine Park,43.66486036311473,-79.31510925292969,Park
1191,M4L,43.6689985,-79.31557159999998,Godspeed Brewery,43.67262030152577,-79.31922849103603,Brewery
1192,M4L,43.6689985,-79.31557159999998,LCBO,43.66673150624233,-79.31496605090986,Liquor Store
1193,M4L,43.6689985,-79.31557159999998,Casa di Giorgio,43.66664527559903,-79.31520351125722,Italian Restaurant
1194,M4L,43.6689985,-79.31557159999998,Pet Valu,43.66697917950893,-79.31466465565389,Pet Store
1195,M4L,43.6689985,-79.31557159999998,The Tulip Steakhouse,43.66634820248808,-79.31685400996346,Steakhouse
1196,M4L,43.6689985,-79.31557159999998,Murphy's Law,43.66731906186093,-79.31265587607287,Pub
1197,M4L,43.6689985,-79.31557159999998,Burrito Bandidos,43.66644546137557,-79.31644740429473,Burrito Place
1198,M4L,43.6689985,-79.31557159999998,Harvey's,43.66666258400179,-79.3150811802549,Fast Food Restaurant
1199,M4L,43.6689985,-79.31557159999998,Alliance Cinemas - The Beach,43.666746976047506,-79.31468500467349,Movie Theater
1200,M4L,43.6689985,-79.31557159999998,Subway,43.666238,-79.317019,Sandwich Place
1201,M4L,43.6689985,-79.31557159999998,Orchard Park,43.668858311782124,-79.31416022446447,Park
1202,M4L,43.6689985,-79.31557159999998,Shop Task - Inline Skate Shop,43.66652898514072,-79.31618481874466,Board Shop
1203,M4L,43.6689985,-79.31557159999998,Pizzaiolo,43.66895319839045,-79.31168339331794,Pizza Place
1204,M4L,43.6689985,-79.31557159999998,Jody's Deli,43.66894604610645,-79.31163457258732,Sandwich Place
1205,M4L,43.6689985,-79.31557159999998,Supperworks,43.66773719965272,-79.310451509513,Food & Drink Shop
1206,M5L,43.6481985,-79.37981690000002,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1207,M5L,43.6481985,-79.37981690000002,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1208,M5L,43.6481985,-79.37981690000002,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1209,M5L,43.6481985,-79.37981690000002,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1210,M5L,43.6481985,-79.37981690000002,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1211,M5L,43.6481985,-79.37981690000002,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1212,M5L,43.6481985,-79.37981690000002,Maman,43.64830873804684,-79.38225333898805,Café
1213,M5L,43.6481985,-79.37981690000002,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1214,M5L,43.6481985,-79.37981690000002,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1215,M5L,43.6481985,-79.37981690000002,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1216,M5L,43.6481985,-79.37981690000002,King Taps,43.648475974183,-79.38205778358744,Gastropub
1217,M5L,43.6481985,-79.37981690000002,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1218,M5L,43.6481985,-79.37981690000002,Dineen Coffee,43.650497,-79.378765,Café
1219,M5L,43.6481985,-79.37981690000002,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1220,M5L,43.6481985,-79.37981690000002,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1221,M5L,43.6481985,-79.37981690000002,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1222,M5L,43.6481985,-79.37981690000002,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1223,M5L,43.6481985,-79.37981690000002,Café Plenty,43.6491179354577,-79.37831288380438,Café
1224,M5L,43.6481985,-79.37981690000002,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1225,M5L,43.6481985,-79.37981690000002,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1226,M5L,43.6481985,-79.37981690000002,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1227,M5L,43.6481985,-79.37981690000002,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1228,M5L,43.6481985,-79.37981690000002,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1229,M5L,43.6481985,-79.37981690000002,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1230,M5L,43.6481985,-79.37981690000002,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1231,M5L,43.6481985,-79.37981690000002,Starbucks,43.647261,-79.378599,Coffee Shop
1232,M5L,43.6481985,-79.37981690000002,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1233,M5L,43.6481985,-79.37981690000002,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
1234,M5L,43.6481985,-79.37981690000002,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1235,M5L,43.6481985,-79.37981690000002,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1236,M5L,43.6481985,-79.37981690000002,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1237,M5L,43.6481985,-79.37981690000002,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1238,M5L,43.6481985,-79.37981690000002,Starbucks,43.649328,-79.378339,Coffee Shop
1239,M5L,43.6481985,-79.37981690000002,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1240,M5L,43.6481985,-79.37981690000002,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1241,M5L,43.6481985,-79.37981690000002,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1242,M5L,43.6481985,-79.37981690000002,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1243,M5L,43.6481985,-79.37981690000002,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1244,M5L,43.6481985,-79.37981690000002,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1245,M5L,43.6481985,-79.37981690000002,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1246,M5L,43.6481985,-79.37981690000002,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1247,M5L,43.6481985,-79.37981690000002,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1248,M5L,43.6481985,-79.37981690000002,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1249,M5L,43.6481985,-79.37981690000002,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1250,M5L,43.6481985,-79.37981690000002,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1251,M5L,43.6481985,-79.37981690000002,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1252,M5L,43.6481985,-79.37981690000002,Starbucks,43.650159,-79.377793,Coffee Shop
1253,M5L,43.6481985,-79.37981690000002,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1254,M5L,43.6481985,-79.37981690000002,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
1255,M5L,43.6481985,-79.37981690000002,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
1256,M5L,43.6481985,-79.37981690000002,Berczy Park,43.64804835388851,-79.3751722909452,Park
1257,M5L,43.6481985,-79.37981690000002,Starbucks,43.646731,-79.383951,Coffee Shop
1258,M5L,43.6481985,-79.37981690000002,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1259,M5L,43.6481985,-79.37981690000002,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1260,M5L,43.6481985,-79.37981690000002,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1261,M5L,43.6481985,-79.37981690000002,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1262,M5L,43.6481985,-79.37981690000002,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
1263,M5L,43.6481985,-79.37981690000002,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
1264,M5L,43.6481985,-79.37981690000002,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1265,M5L,43.6481985,-79.37981690000002,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1266,M5L,43.6481985,-79.37981690000002,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
1267,M5L,43.6481985,-79.37981690000002,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1268,M5L,43.6481985,-79.37981690000002,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1269,M5L,43.6481985,-79.37981690000002,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1270,M5L,43.6481985,-79.37981690000002,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1271,M5L,43.6481985,-79.37981690000002,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1272,M5L,43.6481985,-79.37981690000002,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
1273,M5L,43.6481985,-79.37981690000002,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1274,M5L,43.6481985,-79.37981690000002,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1275,M5L,43.6481985,-79.37981690000002,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1276,M5L,43.6481985,-79.37981690000002,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1277,M5L,43.6481985,-79.37981690000002,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1278,M5L,43.6481985,-79.37981690000002,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1279,M5L,43.6481985,-79.37981690000002,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1280,M5L,43.6481985,-79.37981690000002,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1281,M5L,43.6481985,-79.37981690000002,Terroni,43.650927,-79.375602,Italian Restaurant
1282,M5L,43.6481985,-79.37981690000002,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1283,M5L,43.6481985,-79.37981690000002,Bardi's Steak House,43.64622,-79.383074,Restaurant
1284,M5L,43.6481985,-79.37981690000002,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1285,M5L,43.6481985,-79.37981690000002,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1286,M5L,43.6481985,-79.37981690000002,Starbucks,43.646516,-79.380059,Coffee Shop
1287,M5L,43.6481985,-79.37981690000002,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1288,M5L,43.6481985,-79.37981690000002,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
1289,M5L,43.6481985,-79.37981690000002,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
1290,M5L,43.6481985,-79.37981690000002,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1291,M5L,43.6481985,-79.37981690000002,Leña,43.651722,-79.379205,Latin American Restaurant
1292,M5L,43.6481985,-79.37981690000002,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1293,M5L,43.6481985,-79.37981690000002,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1294,M5L,43.6481985,-79.37981690000002,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1295,M5L,43.6481985,-79.37981690000002,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1296,M5L,43.6481985,-79.37981690000002,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1297,M5L,43.6481985,-79.37981690000002,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
1298,M5L,43.6481985,-79.37981690000002,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1299,M5L,43.6481985,-79.37981690000002,First Canadian Place,43.64848212292913,-79.38244342803955,Building
1300,M5L,43.6481985,-79.37981690000002,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1301,M5L,43.6481985,-79.37981690000002,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1302,M5L,43.6481985,-79.37981690000002,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1303,M5L,43.6481985,-79.37981690000002,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1304,M5L,43.6481985,-79.37981690000002,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
1305,M5L,43.6481985,-79.37981690000002,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1306,M6L,43.71375620000001,-79.4900738,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
1307,M6L,43.71375620000001,-79.4900738,Maple leaf park,43.716187513283,-79.4935309549699,Park
1308,M6L,43.71375620000001,-79.4900738,Mika's Trim,43.714068,-79.496113,Construction & Landscaping
1309,M9L,43.7563033,-79.56596329999998,Pizza Monza,43.7550425265422,-79.56719521010014,Pizza Place
1310,M9L,43.7563033,-79.56596329999998,Paul Davis Canada of York Region,43.7558522,-79.5602562,Home Service
1311,M9L,43.7563033,-79.56596329999998,The Famous Mama Mia,43.75882,-79.570637,Empanada Restaurant
1312,M1M,43.716316,-79.23947609999998,Have A Nap Motel,43.718256,-79.240135,Motel
1313,M1M,43.716316,-79.23947609999998,Vincent's Spot,43.71700152544261,-79.24235338465942,American Restaurant
1314,M2M,43.789053,-79.40849279999998,Wedgewood park,43.79063500742555,-79.40549427164096,Park
1315,M2M,43.789053,-79.40849279999998,Encore piano studio,43.79281356126771,-79.40549969673157,Piano Bar
1316,M3M,43.7284964,-79.49569740000003,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
1317,M3M,43.7284964,-79.49569740000003,Blue Sail Energy Solutions,43.7314450238841,-79.49378728866577,Business Service
1318,M3M,43.7284964,-79.49569740000003,Yummy Dogs,43.72651174068901,-79.50127950136176,Food Truck
1319,M4M,43.6595255,-79.340923,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
1320,M4M,43.6595255,-79.340923,Leslieville Pumps,43.66089221309069,-79.34062599380812,Sandwich Place
1321,M4M,43.6595255,-79.340923,Queen Books,43.6606506251737,-79.34226723956905,Bookstore
1322,M4M,43.6595255,-79.340923,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
1323,M4M,43.6595255,-79.340923,Hooked,43.66040731524296,-79.34325721641623,Fish Market
1324,M4M,43.6595255,-79.340923,The Bone House,43.66089376125636,-79.3410974737743,Pet Store
1325,M4M,43.6595255,-79.340923,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
1326,M4M,43.6595255,-79.340923,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
1327,M4M,43.6595255,-79.340923,Reliable Halibut and Chips,43.660874,-79.340938,Seafood Restaurant
1328,M4M,43.6595255,-79.340923,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
1329,M4M,43.6595255,-79.340923,EAT BKK Thai Kitchen,43.66045,-79.343113,Thai Restaurant
1330,M4M,43.6595255,-79.340923,WAYLABAR,43.661234129782564,-79.33959722763221,Gay Bar
1331,M4M,43.6595255,-79.340923,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
1332,M4M,43.6595255,-79.340923,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
1333,M4M,43.6595255,-79.340923,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
1334,M4M,43.6595255,-79.340923,Starbucks,43.660742,-79.342362,Coffee Shop
1335,M4M,43.6595255,-79.340923,Baldini,43.661299966369135,-79.33902686943661,Italian Restaurant
1336,M4M,43.6595255,-79.340923,Boxcar Social,43.659722741351565,-79.34687077721378,Café
1337,M4M,43.6595255,-79.340923,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
1338,M4M,43.6595255,-79.340923,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
1339,M4M,43.6595255,-79.340923,Wonder Pens,43.662809067344405,-79.34145159601191,Stationery Store
1340,M4M,43.6595255,-79.340923,braised,43.660451867292366,-79.34334606916272,American Restaurant
1341,M4M,43.6595255,-79.340923,Lil' Baci,43.6605116572649,-79.34315072724176,Italian Restaurant
1342,M4M,43.6595255,-79.340923,District 28,43.65517388160507,-79.34059760137761,Coworking Space
1343,M4M,43.6595255,-79.340923,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
1344,M4M,43.6595255,-79.340923,Delica Kitchen,43.66080581509536,-79.34150197940215,Café
1345,M4M,43.6595255,-79.340923,Sweat & Soda,43.66185374187197,-79.33619591158853,Café
1346,M4M,43.6595255,-79.340923,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
1347,M4M,43.6595255,-79.340923,Spirit Loft Yoga,43.66354815944136,-79.3413327874046,Yoga Studio
1348,M4M,43.6595255,-79.340923,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
1349,M4M,43.6595255,-79.340923,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
1350,M4M,43.6595255,-79.340923,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
1351,M4M,43.6595255,-79.340923,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
1352,M4M,43.6595255,-79.340923,Dwell Gym,43.6634116374049,-79.3411044597478,Gym / Fitness Center
1353,M4M,43.6595255,-79.340923,7-Eleven,43.660897,-79.340159,Convenience Store
1354,M4M,43.6595255,-79.340923,Gale's Snack Bar,43.658239,-79.339077,Diner
1355,M4M,43.6595255,-79.340923,Good Neighbour,43.6610004575794,-79.34029809683763,Clothing Store
1356,M4M,43.6595255,-79.340923,Saulter Street Brewery,43.6584115679406,-79.34639217979787,Brewery
1357,M5M,43.7332825,-79.4197497,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
1358,M5M,43.7332825,-79.4197497,Darbar Persian Grill,43.735484,-79.420006,Restaurant
1359,M5M,43.7332825,-79.4197497,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
1360,M5M,43.7332825,-79.4197497,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
1361,M5M,43.7332825,-79.4197497,Starbucks,43.732604,-79.419136,Coffee Shop
1362,M5M,43.7332825,-79.4197497,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
1363,M5M,43.7332825,-79.4197497,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
1364,M5M,43.7332825,-79.4197497,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
1365,M5M,43.7332825,-79.4197497,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
1366,M5M,43.7332825,-79.4197497,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
1367,M5M,43.7332825,-79.4197497,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
1368,M5M,43.7332825,-79.4197497,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
1369,M5M,43.7332825,-79.4197497,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
1370,M5M,43.7332825,-79.4197497,Dino's No Frills,43.730699,-79.418535,Grocery Store
1371,M5M,43.7332825,-79.4197497,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
1372,M5M,43.7332825,-79.4197497,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
1373,M5M,43.7332825,-79.4197497,Il Fornaro,43.734073,-79.41987,Italian Restaurant
